workerid,rt,content,trigger,short_trigger,question_type,trigger_class,response,block,age,trial
12,3633,purple,MC8,MC,ai,NonProj,0.11,block2,31,29
12,2802,hat,MC3,MC,ai,NonProj,0.13,block2,31,30
12,3681,poodle,is_aware,is_aware,ai,C,0.83,block2,31,31
12,3558,nails,MC4,MC,ai,NonProj,0.0600000000000001,block2,31,32
12,3548,swing,MC1,MC,ai,NonProj,0.12,block2,31,33
12,12530,zoo,revealed,revealed,ai,C,0.85,block2,31,34
12,10154,cupcakes,confessed,confessed,ai,C,0.87,block2,31,35
12,20791,yoga,discovered,discovered,ai,C,0.91,block2,31,36
12,7229,horse,MC5,MC,ai,NonProj,0.11,block2,31,37
12,4215,frisbee,noticed,noticed,ai,C,0.94,block2,31,38
12,5695,ditch,is_annoyed,is_annoyed,ai,C,0.79,block2,31,39
12,12076,chili,established,established,ai,C,0.51,block2,31,40
13,17800,pool,found_out,found_out,ai,C,1,block1,26,1
13,6864,yoga,MC8,MC,ai,NonProj,0,block1,26,2
13,3896,poodle,is_aware,is_aware,ai,C,1,block1,26,3
13,4232,swing,MC1,MC,ai,NonProj,0,block1,26,4
13,6136,poem,noticed,noticed,ai,C,1,block1,26,5
13,3910,zoo,MC6,MC,ai,NonProj,0.01,block1,26,6
13,4537,ditch,saw,saw,ai,C,0.99,block1,26,7
13,8537,damp,is_amused,is_amused,ai,C,0.99,block1,26,8
13,4176,tea,revealed,revealed,ai,C,0.99,block1,26,9
13,3462,hat,MC3,MC,ai,NonProj,0.01,block1,26,10
13,9186,cupcakes,established,established,ai,C,0.7,block1,26,11
13,4264,frisbee,is_annoyed,is_annoyed,ai,C,0.99,block1,26,12
13,5808,picture,discovered,discovered,ai,C,0.99,block1,26,13
13,4760,nails,MC2,MC,ai,NonProj,0,block1,26,14
13,3336,purple,MC5,MC,ai,NonProj,0.02,block1,26,15
13,3328,horse,MC7,MC,ai,NonProj,0.02,block1,26,16
13,5199,bmw,realize,realize,ai,C,0.01,block1,26,17
13,3272,chili,MC4,MC,ai,NonProj,0.01,block1,26,18
13,9913,dancing,confessed,confessed,ai,C,1,block1,26,19
13,4944,garage,learned,learned,ai,C,0.98,block1,26,20
13,5672,hat,MC3,MC,projective,NonProj,0.01,block2,26,21
13,3336,yoga,MC8,MC,projective,NonProj,0.01,block2,26,22
13,3608,nails,MC2,MC,projective,NonProj,0.01,block2,26,23
13,3689,tea,revealed,revealed,projective,C,1,block2,26,24
13,7343,poodle,is_aware,is_aware,projective,C,0.99,block2,26,25
13,8232,picture,discovered,discovered,projective,C,0.99,block2,26,26
13,4365,purple,MC5,MC,projective,NonProj,0.02,block2,26,27
13,5723,bmw,realize,realize,projective,C,0.99,block2,26,28
13,3248,poem,noticed,noticed,projective,C,0.99,block2,26,29
13,3928,zoo,MC6,MC,projective,NonProj,0,block2,26,30
13,9527,frisbee,is_annoyed,is_annoyed,projective,C,0.98,block2,26,31
13,7145,ditch,saw,saw,projective,C,0.98,block2,26,32
13,6536,pool,found_out,found_out,projective,C,1,block2,26,33
13,3824,swing,MC1,MC,projective,NonProj,0.02,block2,26,34
13,6144,garage,learned,learned,projective,C,0.98,block2,26,35
13,5408,dancing,confessed,confessed,projective,C,0.98,block2,26,36
13,3544,damp,is_amused,is_amused,projective,C,0.98,block2,26,37
13,3512,chili,MC4,MC,projective,NonProj,0.01,block2,26,38
13,8865,cupcakes,established,established,projective,C,0.2,block2,26,39
13,11559,horse,MC7,MC,projective,NonProj,0,block2,26,40
14,6083,horse,MC5,MC,ai,NonProj,0.02,block1,22,1
14,3736,dancing,MC1,MC,ai,NonProj,0.02,block1,22,2
14,7944,poem,discovered,discovered,ai,C,1,block1,22,3
14,5355,garage,is_amused,is_amused,ai,C,0.99,block1,22,4
14,4345,pool,noticed,noticed,ai,C,1,block1,22,5
14,6452,hat,revealed,revealed,ai,C,0.98,block1,22,6
14,3425,poodle,MC4,MC,ai,NonProj,0,block1,22,7
14,5465,bmw,is_annoyed,is_annoyed,ai,C,0.99,block1,22,8
14,6699,zoo,established,established,ai,C,1,block1,22,9
14,5815,picture,MC7,MC,ai,NonProj,0.01,block1,22,10
14,5654,frisbee,saw,saw,ai,C,1,block1,22,11
14,8288,cupcakes,MC6,MC,ai,NonProj,0,block1,22,12
14,6820,ditch,MC8,MC,ai,NonProj,0,block1,22,13
14,3590,nails,MC3,MC,ai,NonProj,0.03,block1,22,14
14,4876,yoga,MC2,MC,ai,NonProj,0,block1,22,15
14,5539,purple,found_out,found_out,ai,C,1,block1,22,16
14,7368,chili,learned,learned,ai,C,1,block1,22,17
14,6938,tea,confessed,confessed,ai,C,1,block1,22,18
14,5763,damp,realize,realize,ai,C,1,block1,22,19
14,6946,swing,is_aware,is_aware,ai,C,1,block1,22,20
14,5173,poodle,MC4,MC,projective,NonProj,0,block2,22,21
14,5059,bmw,is_annoyed,is_annoyed,projective,C,1,block2,22,22
14,3919,chili,learned,learned,projective,C,1,block2,22,23
14,6689,yoga,MC2,MC,projective,NonProj,0.15,block2,22,24
14,4764,horse,MC5,MC,projective,NonProj,0.09,block2,22,25
14,6236,zoo,established,established,projective,C,0.39,block2,22,26
14,3754,picture,MC7,MC,projective,NonProj,0.16,block2,22,27
14,5359,nails,MC3,MC,projective,NonProj,0.26,block2,22,28
14,3869,dancing,MC1,MC,projective,NonProj,0.07,block2,22,29
14,5012,tea,confessed,confessed,projective,C,0.63,block2,22,30
14,4939,poem,discovered,discovered,projective,C,1,block2,22,31
14,5847,swing,is_aware,is_aware,projective,C,1,block2,22,32
14,7202,hat,revealed,revealed,projective,C,0.99,block2,22,33
14,4519,pool,noticed,noticed,projective,C,0.99,block2,22,34
14,5805,garage,is_amused,is_amused,projective,C,0.89,block2,22,35
14,5562,purple,found_out,found_out,projective,C,0.99,block2,22,36
14,4442,cupcakes,MC6,MC,projective,NonProj,0.13,block2,22,37
14,4984,damp,realize,realize,projective,C,0.88,block2,22,38
14,4589,ditch,MC8,MC,projective,NonProj,0.16,block2,22,39
14,4987,frisbee,saw,saw,projective,C,0.82,block2,22,40
15,17140,picture,confessed,confessed,ai,C,1,block1,23,1
15,9865,poem,MC1,MC,ai,NonProj,0,block1,23,2
15,8590,nails,found_out,found_out,ai,C,0.29,block1,23,3
15,5669,pool,is_amused,is_amused,ai,C,1,block1,23,4
15,7096,swing,MC4,MC,ai,NonProj,0,block1,23,5
15,6000,damp,MC6,MC,ai,NonProj,0.02,block1,23,6
15,6346,ditch,saw,saw,ai,C,1,block1,23,7
15,8796,purple,is_annoyed,is_annoyed,ai,C,0.84,block1,23,8
15,9691,frisbee,revealed,revealed,ai,C,0.98,block1,23,9
15,6322,tea,learned,learned,ai,C,0.98,block1,23,10
15,4333,poodle,MC7,MC,ai,NonProj,0.01,block1,23,11
15,5302,cupcakes,noticed,noticed,ai,C,0,block1,23,12
15,6774,garage,is_aware,is_aware,ai,C,1,block1,23,13
15,11090,zoo,established,established,ai,C,1,block1,23,14
15,3658,bmw,MC2,MC,ai,NonProj,0,block1,23,15
15,4023,hat,MC5,MC,ai,NonProj,0,block1,23,16
15,3369,yoga,MC3,MC,ai,NonProj,0,block1,23,17
15,4256,dancing,discovered,discovered,ai,C,1,block1,23,18
15,4394,chili,MC8,MC,ai,NonProj,0.01,block1,23,19
15,4943,horse,realize,realize,ai,C,0.98,block1,23,20
15,15112,picture,confessed,confessed,projective,C,0,block2,23,21
15,6096,hat,MC5,MC,projective,NonProj,1,block2,23,22
15,4963,yoga,MC3,MC,projective,NonProj,0,block2,23,23
15,5316,bmw,MC2,MC,projective,NonProj,0,block2,23,24
15,4758,tea,learned,learned,projective,C,1,block2,23,25
15,3147,garage,is_aware,is_aware,projective,C,1,block2,23,26
15,16552,zoo,established,established,projective,C,0.99,block2,23,27
15,7930,pool,is_amused,is_amused,projective,C,1,block2,23,28
15,7006,frisbee,revealed,revealed,projective,C,0.78,block2,23,29
15,4296,swing,MC4,MC,projective,NonProj,0.01,block2,23,30
15,7583,cupcakes,noticed,noticed,projective,C,1,block2,23,31
15,3733,poodle,MC7,MC,projective,NonProj,0,block2,23,32
15,3867,purple,is_annoyed,is_annoyed,projective,C,0.92,block2,23,33
15,5612,poem,MC1,MC,projective,NonProj,0.02,block2,23,34
15,4076,damp,MC6,MC,projective,NonProj,0.03,block2,23,35
15,4977,horse,realize,realize,projective,C,0.97,block2,23,36
15,5531,nails,found_out,found_out,projective,C,0.98,block2,23,37
15,3091,chili,MC8,MC,projective,NonProj,0.03,block2,23,38
15,4047,dancing,discovered,discovered,projective,C,1,block2,23,39
15,5068,ditch,saw,saw,projective,C,1,block2,23,40
17,8890,ditch,is_aware,is_aware,ai,C,0.97,block1,62,1
17,5492,swing,discovered,discovered,ai,C,0.94,block1,62,2
17,4965,poodle,MC8,MC,ai,NonProj,0.0600000000000001,block1,62,3
17,7947,hat,MC7,MC,ai,NonProj,0.0600000000000001,block1,62,4
17,9518,tea,established,established,ai,C,0.37,block1,62,5
17,4451,garage,MC5,MC,ai,NonProj,0.0600000000000001,block1,62,6
17,5278,frisbee,MC6,MC,ai,NonProj,0.09,block1,62,7
17,4218,chili,MC1,MC,ai,NonProj,0.07,block1,62,8
17,4900,bmw,MC3,MC,ai,NonProj,0.08,block1,62,9
17,7405,cupcakes,is_annoyed,is_annoyed,ai,C,0.91,block1,62,10
17,5413,picture,revealed,revealed,ai,C,0.9,block1,62,11
17,5016,horse,is_amused,is_amused,ai,C,0.89,block1,62,12
17,5234,yoga,noticed,noticed,ai,C,0.89,block1,62,13
17,6217,poem,learned,learned,ai,C,0.9,block1,62,14
17,5582,damp,found_out,found_out,ai,C,0.9,block1,62,15
17,4584,zoo,confessed,confessed,ai,C,0.9,block1,62,16
17,5171,dancing,realize,realize,ai,C,0.88,block1,62,17
17,4411,purple,MC4,MC,ai,NonProj,0.0600000000000001,block1,62,18
17,3750,pool,MC2,MC,ai,NonProj,0.0600000000000001,block1,62,19
17,7251,nails,saw,saw,ai,C,0.91,block1,62,20
17,6933,pool,MC2,MC,projective,NonProj,0.08,block2,62,21
17,5156,yoga,noticed,noticed,projective,C,0.9,block2,62,22
17,5695,poem,learned,learned,projective,C,0.9,block2,62,23
17,4031,poodle,MC8,MC,projective,NonProj,0.1,block2,62,24
17,4557,picture,revealed,revealed,projective,C,0.91,block2,62,25
17,3330,chili,MC1,MC,projective,NonProj,0.1,block2,62,26
17,4280,tea,established,established,projective,C,0.15,block2,62,27
17,5483,swing,discovered,discovered,projective,C,0.87,block2,62,28
17,4826,bmw,MC3,MC,projective,NonProj,0.13,block2,62,29
17,3446,hat,MC7,MC,projective,NonProj,0.12,block2,62,30
17,3929,garage,MC5,MC,projective,NonProj,0.11,block2,62,31
17,4932,horse,is_amused,is_amused,projective,C,0.86,block2,62,32
17,5238,dancing,realize,realize,projective,C,0.88,block2,62,33
17,4952,damp,found_out,found_out,projective,C,0.85,block2,62,34
17,3860,purple,MC4,MC,projective,NonProj,0.14,block2,62,35
17,4416,nails,saw,saw,projective,C,0.89,block2,62,36
17,5874,frisbee,MC6,MC,projective,NonProj,0.13,block2,62,37
17,13115,zoo,confessed,confessed,projective,C,0.85,block2,62,38
17,3811,cupcakes,is_annoyed,is_annoyed,projective,C,0.87,block2,62,39
17,5146,ditch,is_aware,is_aware,projective,C,0.84,block2,62,40
18,11503,picture,MC6,MC,projective,NonProj,0.03,block1,37,1
18,9719,tea,established,established,projective,C,0.3,block1,37,2
18,8288,pool,is_aware,is_aware,projective,C,0.98,block1,37,3
18,7159,poem,is_annoyed,is_annoyed,projective,C,0.99,block1,37,4
18,7520,swing,MC4,MC,projective,NonProj,0.01,block1,37,5
18,7440,damp,is_amused,is_amused,projective,C,0.99,block1,37,6
18,9594,cupcakes,realize,realize,projective,C,0.99,block1,37,7
18,9824,frisbee,revealed,revealed,projective,C,0.69,block1,37,8
18,10296,garage,found_out,found_out,projective,C,1,block1,37,9
18,5466,nails,noticed,noticed,projective,C,0.98,block1,37,10
18,5765,bmw,MC7,MC,projective,NonProj,0.78,block1,37,11
18,4625,purple,MC3,MC,projective,NonProj,0.02,block1,37,12
18,9991,horse,discovered,discovered,projective,C,0.5,block1,37,13
18,4912,zoo,saw,saw,projective,C,0.98,block1,37,14
18,4976,yoga,MC2,MC,projective,NonProj,0.02,block1,37,15
18,4315,chili,MC5,MC,projective,NonProj,0,block1,37,16
18,3903,hat,MC1,MC,projective,NonProj,0.03,block1,37,17
18,11776,dancing,confessed,confessed,projective,C,0.49,block1,37,18
18,8607,poodle,learned,learned,projective,C,0.98,block1,37,19
18,6960,ditch,MC8,MC,projective,NonProj,0.5,block1,37,20
18,14238,poodle,learned,learned,ai,C,0.99,block2,37,21
18,8296,poem,is_annoyed,is_annoyed,ai,C,0.98,block2,37,22
18,7970,tea,established,established,ai,C,0.49,block2,37,23
18,7743,zoo,saw,saw,ai,C,0.98,block2,37,24
18,2847,purple,MC3,MC,ai,NonProj,0.02,block2,37,25
18,4912,horse,discovered,discovered,ai,C,0.51,block2,37,26
18,3232,chili,MC5,MC,ai,NonProj,0.03,block2,37,27
18,4848,pool,is_aware,is_aware,ai,C,0.99,block2,37,28
18,4484,damp,is_amused,is_amused,ai,C,0.98,block2,37,29
18,4411,swing,MC4,MC,ai,NonProj,0.01,block2,37,30
18,9535,frisbee,revealed,revealed,ai,C,0.69,block2,37,31
18,6055,picture,MC6,MC,ai,NonProj,0.01,block2,37,32
18,4825,garage,found_out,found_out,ai,C,0.99,block2,37,33
18,4329,yoga,MC2,MC,ai,NonProj,0.02,block2,37,34
18,4207,bmw,MC7,MC,ai,NonProj,0.01,block2,37,35
18,4337,hat,MC1,MC,ai,NonProj,0.03,block2,37,36
18,5360,cupcakes,realize,realize,ai,C,0.99,block2,37,37
18,5703,nails,noticed,noticed,ai,C,1,block2,37,38
18,8217,ditch,MC8,MC,ai,NonProj,0.02,block2,37,39
18,3207,dancing,confessed,confessed,ai,C,0.97,block2,37,40
19,8694,poem,saw,saw,ai,C,0.07,block1,26,1
19,5024,ditch,MC5,MC,ai,NonProj,0.04,block1,26,2
19,8511,picture,MC8,MC,ai,NonProj,0.2,block1,26,3
19,5584,bmw,MC2,MC,ai,NonProj,0.09,block1,26,4
19,9759,cupcakes,found_out,found_out,ai,C,0.94,block1,26,5
19,8360,nails,noticed,noticed,ai,C,0.91,block1,26,6
19,3727,chili,MC1,MC,ai,NonProj,0,block1,26,7
19,9632,yoga,confessed,confessed,ai,C,0.17,block1,26,8
19,7319,horse,is_annoyed,is_annoyed,ai,C,0.9,block1,26,9
19,7256,hat,MC3,MC,ai,NonProj,0,block1,26,10
19,6848,damp,is_aware,is_aware,ai,C,0.96,block1,26,11
19,6536,dancing,is_amused,is_amused,ai,C,0.92,block1,26,12
19,3841,purple,discovered,discovered,ai,C,0.94,block1,26,13
19,4071,poodle,MC6,MC,ai,NonProj,0.03,block1,26,14
19,4776,tea,established,established,ai,C,0.1,block1,26,15
19,5993,swing,MC7,MC,ai,NonProj,0.05,block1,26,16
19,4231,zoo,realize,realize,ai,C,0.94,block1,26,17
19,4095,garage,MC4,MC,ai,NonProj,0.02,block1,26,18
19,6536,pool,learned,learned,ai,C,0.98,block1,26,19
19,4928,frisbee,revealed,revealed,ai,C,0.99,block1,26,20
19,5358,nails,noticed,noticed,projective,C,0.96,block2,26,21
19,4719,zoo,realize,realize,projective,C,0.98,block2,26,22
19,2984,garage,MC4,MC,projective,NonProj,0.07,block2,26,23
19,3096,ditch,MC5,MC,projective,NonProj,0.05,block2,26,24
19,4504,damp,is_aware,is_aware,projective,C,0.9,block2,26,25
19,6352,horse,is_annoyed,is_annoyed,projective,C,0.91,block2,26,26
19,3247,cupcakes,found_out,found_out,projective,C,0.99,block2,26,27
19,5424,yoga,confessed,confessed,projective,C,0.19,block2,26,28
19,3192,chili,MC1,MC,projective,NonProj,0.04,block2,26,29
19,4720,hat,MC3,MC,projective,NonProj,0,block2,26,30
19,3280,pool,learned,learned,projective,C,1,block2,26,31
19,5783,frisbee,revealed,revealed,projective,C,0.57,block2,26,32
19,5735,poem,saw,saw,projective,C,1,block2,26,33
19,5169,tea,established,established,projective,C,0.12,block2,26,34
19,6361,poodle,MC6,MC,projective,NonProj,0.02,block2,26,35
19,3224,swing,MC7,MC,projective,NonProj,0,block2,26,36
19,3783,dancing,is_amused,is_amused,projective,C,0.94,block2,26,37
19,2688,bmw,MC2,MC,projective,NonProj,0,block2,26,38
19,3088,picture,MC8,MC,projective,NonProj,0,block2,26,39
19,3968,purple,discovered,discovered,projective,C,0.92,block2,26,40
20,13099,yoga,learned,learned,projective,C,0.5,block1,25,1
20,6882,bmw,revealed,revealed,projective,C,0.97,block1,25,2
20,4722,cupcakes,is_annoyed,is_annoyed,projective,C,0.98,block1,25,3
20,4688,nails,MC3,MC,projective,NonProj,0.01,block1,25,4
20,5404,picture,discovered,discovered,projective,C,0.97,block1,25,5
20,11403,damp,found_out,found_out,projective,C,0.99,block1,25,6
20,4491,purple,is_aware,is_aware,projective,C,0.97,block1,25,7
20,3372,garage,MC5,MC,projective,NonProj,0.01,block1,25,8
20,2884,chili,MC7,MC,projective,NonProj,0,block1,25,9
20,9983,hat,MC1,MC,projective,NonProj,0.03,block1,25,10
20,5147,horse,confessed,confessed,projective,C,0.96,block1,25,11
20,3244,tea,is_amused,is_amused,projective,C,0.98,block1,25,12
20,4522,zoo,realize,realize,projective,C,0.98,block1,25,13
20,4048,swing,MC4,MC,projective,NonProj,0.01,block1,25,14
20,3769,ditch,saw,saw,projective,C,0.95,block1,25,15
20,4901,frisbee,MC8,MC,projective,NonProj,0.02,block1,25,16
20,5213,dancing,established,established,projective,C,0.01,block1,25,17
20,3674,poem,MC6,MC,projective,NonProj,0.02,block1,25,18
20,8875,poodle,noticed,noticed,projective,C,0.99,block1,25,19
20,2846,pool,MC2,MC,projective,NonProj,0.02,block1,25,20
20,5522,poodle,noticed,noticed,ai,C,0.98,block2,25,21
20,5083,pool,MC2,MC,ai,NonProj,0.04,block2,25,22
20,4332,yoga,learned,learned,ai,C,1,block2,25,23
20,5298,ditch,saw,saw,ai,C,0.97,block2,25,24
20,2694,purple,is_aware,is_aware,ai,C,0.97,block2,25,25
20,2858,nails,MC3,MC,ai,NonProj,0.04,block2,25,26
20,4951,cupcakes,is_annoyed,is_annoyed,ai,C,0.97,block2,25,27
20,3673,swing,MC4,MC,ai,NonProj,0.02,block2,25,28
20,5979,bmw,revealed,revealed,ai,C,0.97,block2,25,29
20,3074,picture,discovered,discovered,ai,C,0.99,block2,25,30
20,3974,zoo,realize,realize,ai,C,0.96,block2,25,31
20,4669,hat,MC1,MC,ai,NonProj,0.03,block2,25,32
20,4205,dancing,established,established,ai,C,0.99,block2,25,33
20,11510,horse,confessed,confessed,ai,C,0.03,block2,25,34
20,5629,damp,found_out,found_out,ai,C,0.98,block2,25,35
20,5783,poem,MC6,MC,ai,NonProj,0.08,block2,25,36
20,3649,garage,MC5,MC,ai,NonProj,0.03,block2,25,37
20,4845,tea,is_amused,is_amused,ai,C,0.98,block2,25,38
20,3615,frisbee,MC8,MC,ai,NonProj,0.02,block2,25,39
20,2421,chili,MC7,MC,ai,NonProj,0.01,block2,25,40
21,7436,pool,MC5,MC,projective,NonProj,0.02,block1,32,1
21,4402,poodle,MC7,MC,projective,NonProj,0.99,block1,32,2
21,7723,dancing,discovered,discovered,projective,C,0.02,block1,32,3
21,6082,yoga,is_aware,is_aware,projective,C,0.98,block1,32,4
21,6283,tea,realize,realize,projective,C,0,block1,32,5
21,5525,garage,MC6,MC,projective,NonProj,0.27,block1,32,6
21,3888,damp,confessed,confessed,projective,C,0.31,block1,32,7
21,2541,swing,established,established,projective,C,0.37,block1,32,8
21,1921,horse,is_annoyed,is_annoyed,projective,C,0.61,block1,32,9
21,1877,hat,noticed,noticed,projective,C,0.3,block1,32,10
21,1898,picture,is_amused,is_amused,projective,C,0.25,block1,32,11
21,4819,nails,MC4,MC,projective,NonProj,0.1,block1,32,12
21,6460,cupcakes,revealed,revealed,projective,C,0.79,block1,32,13
21,3996,bmw,learned,learned,projective,C,0.16,block1,32,14
21,2246,ditch,saw,saw,projective,C,0.24,block1,32,15
21,8067,purple,MC8,MC,projective,NonProj,0.3,block1,32,16
21,2149,chili,MC1,MC,projective,NonProj,0.39,block1,32,17
21,1949,poem,MC2,MC,projective,NonProj,0.34,block1,32,18
21,1813,frisbee,MC3,MC,projective,NonProj,0.67,block1,32,19
21,1947,zoo,found_out,found_out,projective,C,0.51,block1,32,20
21,9486,tea,realize,realize,ai,C,0.15,block2,32,21
21,4538,picture,is_amused,is_amused,ai,C,0.16,block2,32,22
21,3576,purple,MC8,MC,ai,NonProj,0.11,block2,32,23
21,2664,poodle,MC7,MC,ai,NonProj,0.15,block2,32,24
21,2442,zoo,found_out,found_out,ai,C,0.15,block2,32,25
21,2443,chili,MC1,MC,ai,NonProj,0.15,block2,32,26
21,1998,pool,MC5,MC,ai,NonProj,0.2,block2,32,27
21,2468,poem,MC2,MC,ai,NonProj,0.2,block2,32,28
21,3033,yoga,is_aware,is_aware,ai,C,0.19,block2,32,29
21,3935,damp,confessed,confessed,ai,C,0.24,block2,32,30
21,2443,garage,MC6,MC,ai,NonProj,0.2,block2,32,31
21,2714,frisbee,MC3,MC,ai,NonProj,0.14,block2,32,32
21,2220,swing,established,established,ai,C,0.2,block2,32,33
21,2430,hat,noticed,noticed,ai,C,0.09,block2,32,34
21,4602,horse,is_annoyed,is_annoyed,ai,C,0.18,block2,32,35
21,1701,ditch,saw,saw,ai,C,0.23,block2,32,36
21,1938,bmw,learned,learned,ai,C,0.14,block2,32,37
21,1688,nails,MC4,MC,ai,NonProj,0.2,block2,32,38
21,2024,cupcakes,revealed,revealed,ai,C,0.18,block2,32,39
21,2355,dancing,discovered,discovered,ai,C,0.18,block2,32,40
22,9953,garage,MC4,MC,projective,NonProj,0.03,block1,52,1
22,5928,frisbee,MC2,MC,projective,NonProj,0.03,block1,52,2
22,7277,bmw,realize,realize,projective,C,0.97,block1,52,3
22,5553,picture,MC6,MC,projective,NonProj,0.02,block1,52,4
22,5475,horse,is_aware,is_aware,projective,C,0.96,block1,52,5
22,7397,swing,MC7,MC,projective,NonProj,0.05,block1,52,6
22,5764,tea,MC8,MC,projective,NonProj,0.02,block1,52,7
22,4995,poodle,found_out,found_out,projective,C,0.97,block1,52,8
22,4954,cupcakes,is_amused,is_amused,projective,C,0.99,block1,52,9
22,4697,zoo,confessed,confessed,projective,C,0.99,block1,52,10
22,4700,ditch,MC5,MC,projective,NonProj,0.03,block1,52,11
22,4770,hat,noticed,noticed,projective,C,0.98,block1,52,12
22,3616,dancing,MC1,MC,projective,NonProj,0.02,block1,52,13
22,10844,chili,established,established,projective,C,0.51,block1,52,14
22,5033,nails,saw,saw,projective,C,0.99,block1,52,15
22,8195,damp,is_annoyed,is_annoyed,projective,C,0.98,block1,52,16
22,6367,purple,revealed,revealed,projective,C,0,block1,52,17
22,4554,poem,learned,learned,projective,C,0.98,block1,52,18
22,3520,pool,MC3,MC,projective,NonProj,0.02,block1,52,19
22,5509,yoga,discovered,discovered,projective,C,0.96,block1,52,20
22,7418,nails,saw,saw,ai,C,0.97,block2,52,21
22,5630,cupcakes,is_amused,is_amused,ai,C,1,block2,52,22
22,3304,pool,MC3,MC,ai,NonProj,0.04,block2,52,23
22,3454,zoo,confessed,confessed,ai,C,0.96,block2,52,24
22,5272,hat,noticed,noticed,ai,C,0.96,block2,52,25
22,3526,poem,learned,learned,ai,C,0.97,block2,52,26
22,3690,chili,established,established,ai,C,1,block2,52,27
22,3221,dancing,MC1,MC,ai,NonProj,0.02,block2,52,28
22,3538,poodle,found_out,found_out,ai,C,0.97,block2,52,29
22,2635,tea,MC8,MC,ai,NonProj,0.04,block2,52,30
22,2538,garage,MC4,MC,ai,NonProj,0.01,block2,52,31
22,3141,purple,revealed,revealed,ai,C,0.98,block2,52,32
22,4408,frisbee,MC2,MC,ai,NonProj,0.03,block2,52,33
22,3592,bmw,realize,realize,ai,C,0.97,block2,52,34
22,4282,horse,is_aware,is_aware,ai,C,0.99,block2,52,35
22,4349,swing,MC7,MC,ai,NonProj,0.03,block2,52,36
22,10481,damp,is_annoyed,is_annoyed,ai,C,0.98,block2,52,37
22,4245,picture,MC6,MC,ai,NonProj,0.04,block2,52,38
22,10693,ditch,MC5,MC,ai,NonProj,0.04,block2,52,39
22,5426,yoga,discovered,discovered,ai,C,0.99,block2,52,40
23,5008,chili,MC2,MC,projective,NonProj,0.02,block1,34,1
23,5741,nails,MC5,MC,projective,NonProj,0,block1,34,2
23,3671,tea,MC3,MC,projective,NonProj,0,block1,34,3
23,4787,poem,MC6,MC,projective,NonProj,0,block1,34,4
23,6611,bmw,realize,realize,projective,C,1,block1,34,5
